regulator	target	beta.sign.sum	prior	ens_tf	ens_target
RFX4	LIN9	0.0082862260007118497	1	ENSG00000111783	ENSG00000183814
TFAP2B	LIN9	-0.10129154706589699	1	ENSG00000008196	ENSG00000183814
HGNC:9982	LIN9	0.058326614176595799	1	ENSG00000132005	ENSG00000183814
SPIB	C1orf95	0.054111457538696298	0	ENSG00000269404	ENSG00000203685
POU3F4	ITPKB	0.116959007884294	1	ENSG00000196767	ENSG00000143772
NFYA	ITPKB	0.052104890784524398	1	ENSG00000001167	ENSG00000143772
ZNF143	ITPKB	0.064914841686192506	1	ENSG00000166478	ENSG00000143772
NFYA	ITPKB-IT1	0.047248898004857098	1	ENSG00000001167	ENSG00000228382
MAFG	ITPKB-IT1	0.025574453252642401	1	ENSG00000197063	ENSG00000228382
NFYC	ITPKB-IT1	0.0070278936323245793	1	ENSG00000066136	ENSG00000228382
MECP2	PSEN2	0.034828464377826399	1	ENSG00000169057	ENSG00000143801
GCM1	PSEN2	0.066125642140416399	1	ENSG00000137270	ENSG00000143801
ARNTL	PSEN2	-0.027767191536489901	1	ENSG00000133794	ENSG00000143801
SP4	ADCK3	0.040479179369202603	1	ENSG00000105866	ENSG00000163050
BCL6	CDC42BPA	0.081094698819191596	1	ENSG00000113916	ENSG00000143776
CEBPA	CDC42BPA	0.16938653702929299	1	ENSG00000245848	ENSG00000143776
ZFHX3	RP11-211A18.2	-0.020518071179778299	0	ENSG00000140836	ENSG00000228729
EHF	CTD-2090I13.1	0.021333481150803003	0	ENSG00000135373	ENSG00000234277
SPI1	CTD-2090I13.1	0.0192989200713202	0	ENSG00000066336	ENSG00000234277
VSX1	ZNF678	0.0431983811806975	1	ENSG00000100987	ENSG00000181450
SP1	SNAP47	0.0157745091828588	1	ENSG00000185591	ENSG00000143740
SP2	SNAP47	0.020563780325134898	1	ENSG00000167182	ENSG00000143740
TFDP1	SNAP47	0.018554370114988401	1	ENSG00000198176	ENSG00000143740
ZNF143	SNAP47	0.0624496931394029	1	ENSG00000166478	ENSG00000143740
KLF14	JMJD4	0.026331573049362005	1	ENSG00000266265	ENSG00000081692
ZNF143	JMJD4	0.036443416419927599	1	ENSG00000166478	ENSG00000081692
EGR1	SNAP47-AS1	0.021203960392700099	0	ENSG00000120738	ENSG00000230005
SPIB	WNT9A	0.040747377721480502	0	ENSG00000269404	ENSG00000143816
FOXG1	WNT9A	0.069086365179387793	0	ENSG00000176165	ENSG00000143816
CTCFL	WNT9A	0.029070867322602102	0	ENSG00000124092	ENSG00000143816
MAZ	RP5-881P19.7	0.073359737663647298	0	ENSG00000103495	ENSG00000276255
KLF14	ARF1	0.0412736474662658	1	ENSG00000266265	ENSG00000143761
BACH1	ARF1	0.099719145713239796	1	ENSG00000156273	ENSG00000143761
SMARCC1	ARF1	0.028800388241512199	1	ENSG00000173473	ENSG00000143761
SP1	C1orf35	0.031221648668416601	1	ENSG00000185591	ENSG00000143793
SP2	C1orf35	0.0287163274583726	1	ENSG00000167182	ENSG00000143793
TFDP1	C1orf35	0.0035445894126181396	1	ENSG00000198176	ENSG00000143793
EGR1	C1orf35	0.14334036746193998	1	ENSG00000120738	ENSG00000143793
SP1	MRPL55	0.040473510340510797	1	ENSG00000185591	ENSG00000162910
KLF14	MRPL55	0.050643585221484898	1	ENSG00000266265	ENSG00000162910
SP4	MRPL55	0.024874842613449102	1	ENSG00000105866	ENSG00000162910
NR2F6	FAM96AP2	-0.12387032151236599	0	ENSG00000160113	ENSG00000224566
DMBX1	GUK1	-0.036152948960612302	1	ENSG00000197587	ENSG00000143774
SMARCC1	GUK1	0.0258108995132874	1	ENSG00000173473	ENSG00000143774
CTCFL	GJC2	0.021734880634756499	0	ENSG00000124092	ENSG00000198835
SP1	C1orf145	0.042207233172113501	1	ENSG00000185591	ENSG00000162913
MAZ	C1orf145	0.019471610364408799	1	ENSG00000103495	ENSG00000162913
EGR1	C1orf145	0.0290408421050488	1	ENSG00000120738	ENSG00000162913
SP1	OBSCN	0.018447783394652102	1	ENSG00000185591	ENSG00000154358
CTCF	OBSCN	0.052953162444959997	1	ENSG00000102974	ENSG00000154358
PLAG1	OBSCN	0.13058845207057901	1	ENSG00000181690	ENSG00000154358
EGR1	OBSCN	0.105342456566555	1	ENSG00000120738	ENSG00000154358
MAFG	RP5-1139B12.2	0.059823221053558098	1	ENSG00000197063	ENSG00000269890
TP73	RP5-1139B12.2	0.044330157634482399	1	ENSG00000078900	ENSG00000269890
REST	RP5-1139B12.3	0.075324584509518205	1	ENSG00000084093	ENSG00000269934
TP73	RP5-1139B12.3	0.069243939575060004	1	ENSG00000078900	ENSG00000269934
ESRRA	RP5-1139B12.3	0.065111348617593698	1	ENSG00000173153	ENSG00000269934
NR2E3	RP11-245P10.6	-0.0279416279524764	0	ENSG00000278570	ENSG00000270104
NHLH1	TRIM11	-0.0081717646550759099	1	ENSG00000171786	ENSG00000154370
NR2C2	TRIM11	0.025158949068542401	1	ENSG00000177463	ENSG00000154370
NHLH1	RP11-245P10.4	-0.052820375539790097	1	ENSG00000171786	ENSG00000231563
NR2C2	RP11-245P10.4	0.012593854489798301	1	ENSG00000177463	ENSG00000231563
NR2C2	TRIM17	0.0182781808092656	1	ENSG00000177463	ENSG00000162931
TFAP2C	TRIM17	0.034875907042868901	1	ENSG00000087510	ENSG00000162931
KLF4	TRIM17	0.049957177340728201	1	ENSG00000136826	ENSG00000162931
NR1I2	HIST3H2A	0.028110537817890201	1	ENSG00000144852	ENSG00000181218
SP2	HIST3H2A	0.12719578275736002	1	ENSG00000167182	ENSG00000181218
CDX1	HIST3H2BB	0.189306460808883	1	ENSG00000113722	ENSG00000196890
KLF14	RNF187	0.0127948817695205	1	ENSG00000266265	ENSG00000168159
KLF4	RNF187	0.045612367662986299	1	ENSG00000136826	ENSG00000168159
BARHL2	RNF187	-0.064993208658419094	1	ENSG00000143032	ENSG00000168159
CXXC1	BTNL10	-0.044457973213467498	0	ENSG00000154832	ENSG00000215811
BHLHE41	BTNL10	-0.120865312621316	0	ENSG00000123095	ENSG00000215811
MYBL1	DUSP5P1	0.032208307899581803	0	ENSG00000185697	ENSG00000183929
MEF2D	FTH1P2	0.056527470801171799	0	ENSG00000116604	ENSG00000234975
ELF5	RHOU	0.042262877485471501	1	ENSG00000135374	ENSG00000116574
VENTX	RHOU	0.12131355614379101	1	ENSG00000151650	ENSG00000116574
MYOD1	RHOU	0.076542439493441305	1	ENSG00000129152	ENSG00000116574
EHF	RP4-799G3.2	0.0197530754976942	0	ENSG00000135373	ENSG00000271399
SPI1	RP4-799G3.2	0.0068971774703418401	0	ENSG00000066336	ENSG00000271399
EGR1	RP5-1061H20.4	0.016801764105416901	1	ENSG00000120738	ENSG00000177788
IRF1	RAB4A	-0.022355731056644301	1	ENSG00000125347	ENSG00000168118
PKNOX1	RP4-803J11.2	-0.13981439249072303	0	ENSG00000160199	ENSG00000237481
BPTF	NUP133	0.0023746147882329799	1	ENSG00000171634	ENSG00000069248
ZNF639	NUP133	0.0015036442204830599	1	ENSG00000121864	ENSG00000069248
TLX1	ABCB10	-0.0239633360975893	1	ENSG00000107807	ENSG00000135776
MYB	ABCB10	0.072940217440469898	1	ENSG00000118513	ENSG00000135776
ZNF350	ABCB10	-0.055610463256535701	1	ENSG00000256683	ENSG00000135776
FOXD1	RNU4-21P	-0.021601021402727901	0	ENSG00000251493	ENSG00000199672
KLF15	TAF5L	0.055751104098684799	1	ENSG00000163884	ENSG00000135801
ZSCAN16	TAF5L	-0.088456462032929506	1	ENSG00000196812	ENSG00000135801
TLX1	TAF5L	-0.0313833081079299	1	ENSG00000107807	ENSG00000135801
PLAGL1	URB2	0.019158823399261501	1	ENSG00000118495	ENSG00000135763
GABPA	URB2	0.041458449126423401	1	ENSG00000154727	ENSG00000135763
ZFX	URB2	0.045565505544413201	1	ENSG00000005889	ENSG00000135763
ETV4	GALNT2	0.118640612191277	1	ENSG00000175832	ENSG00000143641
PAX2	RP5-956O18.2	0.064723432199102801	0	ENSG00000075891	ENSG00000227006
TBX15	PGBD5	0.022114212043517201	1	ENSG00000092607	ENSG00000177614
SPDEF	PGBD5	-0.051253856447535502	0	ENSG00000124664	ENSG00000177614
NFATC3	COG2	0.053067806600624497	1	ENSG00000072736	ENSG00000135775
NRF1	COG2	0.0265436857725985	1	ENSG00000106459	ENSG00000135775
BPTF	COG2	0.013938773493662101	0	ENSG00000171634	ENSG00000135775
EHF	RP11-99J16__A.2	0.015222017450944401	0	ENSG00000135373	ENSG00000244137
EHF	CAPN9	0.044143642025585197	0	ENSG00000135373	ENSG00000135773
ELF3	C1orf198	-0.0111301515923308	1	ENSG00000163435	ENSG00000119280
ZFHX3	TTC13	0.080162271284575898	1	ENSG00000140836	ENSG00000143643
SOX3	TTC13	0.21645329800253302	1	ENSG00000134595	ENSG00000143643
GFI1B	TTC13	0.18954601664464701	1	ENSG00000165702	ENSG00000143643
NFKB2	TTC13	-0.10291044216218598	1	ENSG00000077150	ENSG00000143643
NHLH1	ARV1	0.14824666412498799	1	ENSG00000171786	ENSG00000173409
TLX1	ARV1	0.10910919642964199	1	ENSG00000107807	ENSG00000173409
JDP2	FAM89A	-0.17903150005626298	0	ENSG00000140044	ENSG00000182118
EHF	TRIM67	0.17675874894252899	1	ENSG00000135373	ENSG00000119283
SPIB	TRIM67	0.100977020122394	1	ENSG00000269404	ENSG00000119283
PLAG1	TRIM67	0.0564210849202159	1	ENSG00000181690	ENSG00000119283
IRF4	RP5-1097F14.3	0.008231672765772741	0	ENSG00000137265	ENSG00000235710
KLF6	C1orf131	-0.040826504689040997	1	ENSG00000067082	ENSG00000143633
MAFF	GNPAT	-0.019397532754954702	1	ENSG00000185022	ENSG00000116906
RFX2	SPRTN	0.039531277456477602	1	ENSG00000087903	ENSG00000010072
MECOM	EGLN1	0.088008296872583019	1	ENSG00000085276	ENSG00000135766
ZEB1	EGLN1	0.086058676489010402	1	ENSG00000148516	ENSG00000135766
FUBP1	TSNAX	0.072609940647390001	1	ENSG00000162613	ENSG00000116918
HOXD4	TSNAX	0.043636991312545899	1	ENSG00000170166	ENSG00000116918
RFX5	LINC00582	0.0082439010127512407	1	ENSG00000143390	ENSG00000229228
LHX9	DISC1	0.072064979738773405	1	ENSG00000143355	ENSG00000162946
ELF5	DISC1	0.049229683425274798	1	ENSG00000135374	ENSG00000162946
HOXC6	DISC1	-0.026325246102307399	1	ENSG00000197757	ENSG00000162946
SPIB	RP5-865N13.2	0.0099308803856900212	0	ENSG00000269404	ENSG00000235152
SPDEF	RP5-865N13.2	-0.0139826642214688	0	ENSG00000124664	ENSG00000235152
EHF	RP5-865N13.1	0.11040349617940501	0	ENSG00000135373	ENSG00000236372
PLAG1	RP5-865N13.1	0.055451759352591702	0	ENSG00000181690	ENSG00000236372
TCF4	SIPA1L2	-0.14030473873957899	0	ENSG00000196628	ENSG00000116991
SPDEF	RP11-66A2.2	-0.012732747245256699	0	ENSG00000124664	ENSG00000236497
ZNF143	MAP10	0.047416638813798602	0	ENSG00000166478	ENSG00000212916
EHF	RP4-659I19.1	0.018070361829953099	0	ENSG00000135373	ENSG00000232175
NFKB1	NTPCR	-0.015689447156596901	1	ENSG00000109320	ENSG00000135778
HIVEP1	NTPCR	-0.029730706747003701	1	ENSG00000095951	ENSG00000135778
TP63	NTPCR	0.086869132070983901	1	ENSG00000073282	ENSG00000135778
MLX	NTPCR	0.0085425702211714208	1	ENSG00000108788	ENSG00000135778
POU3F3	PCNXL2	0.20611028920074401	1	ENSG00000198914	ENSG00000135749
HOXB3	PCNXL2	-0.097028383786802605	1	ENSG00000120093	ENSG00000135749
VENTX	MLK4	-0.096096832676271976	1	ENSG00000151650	ENSG00000143674
EHF	KCNK1	0.119548873192483	0	ENSG00000135373	ENSG00000135750
SPIB	KCNK1	0.033118727388757499	0	ENSG00000269404	ENSG00000135750
PLAG1	KCNK1	0.064206214828906802	0	ENSG00000181690	ENSG00000135750
ZEB1	SLC35F3	0.26447687633125599	1	ENSG00000148516	ENSG00000183780
MESP1	SLC35F3	0.19038831390557898	1	ENSG00000166823	ENSG00000183780
EHF	RAC1P7	0.091954726046264507	0	ENSG00000135373	ENSG00000236101
SPDEF	RAC1P7	-0.0262328961052124	0	ENSG00000124664	ENSG00000236101
SP1	RP4-799P18.2	0.007200344923047209	1	ENSG00000185591	ENSG00000233332
ISX	RP4-799P18.4	0.28986646653094106	0	ENSG00000175329	ENSG00000231272
ISX	RP4-799P18.5	0.187259044202293	0	ENSG00000175329	ENSG00000232166
SP4	RP5-827C21.1	0.042038446408551901	0	ENSG00000105866	ENSG00000235605
SP4	RP5-827C21.2	0.033687220382073994	0	ENSG00000105866	ENSG00000236358
PAX6	RP5-827C21.2	-0.013952494905009501	0	ENSG00000007372	ENSG00000236358
ESRRA	RP5-827C21.2	0.037739354257937903	0	ENSG00000173153	ENSG00000236358
FOXD2	RP5-827C21.6	0.098214104204784797	1	ENSG00000186564	ENSG00000273367
SP2	RP5-827C21.6	0.007452241846919159	1	ENSG00000167182	ENSG00000273367
SP1	RP5-827C21.4	0.0620006803551819	1	ENSG00000185591	ENSG00000231663
FOXD2	RP5-827C21.4	0.102398425149461	1	ENSG00000186564	ENSG00000231663
SP2	RP5-827C21.4	0.0154946338922658	1	ENSG00000167182	ENSG00000231663
HNF1A	COA6	0.093661797329397098	1	ENSG00000135100	ENSG00000168275
SRY	COA6	0.16351999928420699	1	ENSG00000184895	ENSG00000168275
HIVEP1	TARBP1	-0.10413088657404801	0	ENSG00000095951	ENSG00000059588
GFI1B	TARBP1	0.060035673792778903	0	ENSG00000165702	ENSG00000059588
ZSCAN4	IRF2BP2	0.11576305538267899	0	ENSG00000180532	ENSG00000168264
IRF4	LINC00184	0.015991247206620301	0	ENSG00000137265	ENSG00000224939
EHF	RP4-781K5.9	0.010966810607381	0	ENSG00000135373	ENSG00000272362
EHF	RP4-781K5.4	0.15999991398810998	1	ENSG00000135373	ENSG00000228044
SPIB	RP4-781K5.4	0.044298999561361997	1	ENSG00000269404	ENSG00000228044
SPDEF	RP4-781K5.4	-0.052169746278336801	1	ENSG00000124664	ENSG00000228044
PAX7	RP4-781K5.4	0.119906896989569	1	ENSG00000009709	ENSG00000228044
EHF	RP4-781K5.6	0.063104269718348302	0	ENSG00000135373	ENSG00000230628
SPIB	RP4-781K5.6	0.067104258153502794	0	ENSG00000269404	ENSG00000230628
SPDEF	RP4-781K5.6	-0.030501092735636399	0	ENSG00000124664	ENSG00000230628
SPI1	RP4-781K5.6	0.095777071202088504	0	ENSG00000066336	ENSG00000230628
EHF	ENSG00000282097	0.032171353969621397	0	ENSG00000135373	ENSG00000282097
SPDEF	ENSG00000282097	-0.0220876793499282	0	ENSG00000124664	ENSG00000282097
EHF	PP2672	0.058222022725627098	0	ENSG00000135373	ENSG00000279261
SPDEF	PP2672	-0.075918717901503299	0	ENSG00000124664	ENSG00000279261
ZNF282	RP11-443B7.2	0.0510127613740863	0	ENSG00000170265	ENSG00000237520
EBF1	RP11-443B7.1	0.0255996377272363	1	ENSG00000164330	ENSG00000238005
NFKB2	RP11-443B7.1	-0.0079129667762183088	1	ENSG00000077150	ENSG00000238005
HGNC:9982	RP11-443B7.1	0.084086597644665598	1	ENSG00000132005	ENSG00000238005
EHF	ENSG00000280587	0.067781789739370796	0	ENSG00000135373	ENSG00000280587
STAT5A	TOMM20	-0.086019353454176106	1	ENSG00000126561	ENSG00000173726
IRF7	TOMM20	-0.013303434991437201	1	ENSG00000185507	ENSG00000173726
MLX	TOMM20	0.016135659820979802	1	ENSG00000108788	ENSG00000173726
IRF2	TOMM20	-0.0096604817425915302	1	ENSG00000168310	ENSG00000173726
MAZ	SNORA14B	0.030181253891027202	1	ENSG00000103495	ENSG00000207181
PRDM1	ARID4B	0.013444183757085299	1	ENSG00000057657	ENSG00000054267
NFYB	ARID4B	-0.017239333624975098	1	ENSG00000120837	ENSG00000054267
IRF7	ARID4B	0.028978068133491401	1	ENSG00000185507	ENSG00000054267
SPIB	RP11-382D8.5	0.017214786802976199	0	ENSG00000269404	ENSG00000230026
FOXG1	RP11-382D8.5	0.091923741160383599	0	ENSG00000176165	ENSG00000230026
CTCFL	RP11-382D8.5	0.059750263145115501	0	ENSG00000124092	ENSG00000230026
FUBP1	TBCE	0.011641125638639799	1	ENSG00000162613	ENSG00000116957
SMAD4	B3GALNT2	-0.051368718867200992	1	ENSG00000141646	ENSG00000162885
EHF	RP4-534P7.2	0.056481627735818302	0	ENSG00000135373	ENSG00000238236
EHF	MTND6P14	0.045118806268974999	0	ENSG00000135373	ENSG00000235638
SPIB	MTND6P14	0.0829853881278272	0	ENSG00000269404	ENSG00000235638
SPDEF	MTND6P14	-0.0270674731732468	0	ENSG00000124664	ENSG00000235638
SPI1	MTND6P14	0.040820334490616797	0	ENSG00000066336	ENSG00000235638
EHF	MTND5P19	0.28755205319383398	0	ENSG00000135373	ENSG00000231199
SPIB	MTND5P19	0.0289120616594222	0	ENSG00000269404	ENSG00000231199
PLAG1	MTND5P19	0.083039252352690607	0	ENSG00000181690	ENSG00000231199
SPDEF	MTND5P19	-0.066516807385226806	0	ENSG00000124664	ENSG00000231199
EHF	MTND4P10	0.034653571040497898	0	ENSG00000135373	ENSG00000226663
FOXG1	MTND4P10	0.056982459289641497	0	ENSG00000176165	ENSG00000226663
PLAG1	MTND4P10	0.027899101834294601	0	ENSG00000181690	ENSG00000226663
EHF	RP11-293G6__B.4	0.040692051437724995	0	ENSG00000135373	ENSG00000231582
SPIB	RP11-293G6__B.4	0.0073161141601083999	0	ENSG00000269404	ENSG00000231582
SPI1	MTND3P8	0.012073563898500899	0	ENSG00000066336	ENSG00000232714
FOSB	GNG4	0.12986250013347	0	ENSG00000125740	ENSG00000168243
JUN	GNG4	0.14255138235673301	0	ENSG00000177606	ENSG00000168243
FOSB	RP11-365D9.1	0.086130749385124203	0	ENSG00000125740	ENSG00000227236
MYBL2	LYST	0.027672944742982	1	ENSG00000101057	ENSG00000143669
MECP2	LYST	0.0222395376990062	1	ENSG00000169057	ENSG00000143669
MAFB	LYST	-0.0666704631452123	1	ENSG00000204103	ENSG00000143669
DPRX	LDHAP2	-0.039655239515829201	0	ENSG00000204595	ENSG00000235674
MAFB	LDHAP2	-0.046471523508752097	0	ENSG00000204103	ENSG00000235674
CEBPE	LDHAP2	-0.0130681893187122	0	ENSG00000092067	ENSG00000235674
GCM2	LYST-AS1	0.0256696109795812	0	ENSG00000124827	ENSG00000229463
MYBL2	MIR1537	0.053244517271489801	0	ENSG00000101057	ENSG00000222831
OLIG2	RP5-940F7.2	-0.064639098127230496	0	ENSG00000205927	ENSG00000237845
GBX1	RP5-940F7.2	-0.057771154563879101	0	ENSG00000164900	ENSG00000237845
MYBL2	RP4-580N22.2	0.018190496358938098	1	ENSG00000101057	ENSG00000229291
FOS	RP4-580N22.2	0.066297797146038506	1	ENSG00000170345	ENSG00000229291
EN2	NID1	0.31574580151499104	0	ENSG00000164778	ENSG00000116962
NFKB2	NID1	0.0393513037469179	0	ENSG00000077150	ENSG00000116962
RELB	Y_RNA	0.0072972648957022202	0	ENSG00000104856	ENSG00000252822
NFKB2	Y_RNA	0.014364279591412701	0	ENSG00000077150	ENSG00000252822
STAT6	GPR137B	0.12858311498229899	1	ENSG00000166888	ENSG00000077585
NFKB1	GPR137B	0.0580655868647856	1	ENSG00000109320	ENSG00000077585
ZFX	ERO1LB	-0.0178504514549475	1	ENSG00000005889	ENSG00000086619
HNF4G	EDARADD	0.138984754998835	0	ENSG00000164749	ENSG00000186197
RELA	EDARADD	0.033716523187907799	0	ENSG00000173039	ENSG00000186197
RELB	EDARADD	0.090300314216753594	0	ENSG00000104856	ENSG00000186197
CEBPE	EDARADD	-0.025489043472557101	0	ENSG00000092067	ENSG00000186197
ETV5	LGALS8	0.028794964036280599	1	ENSG00000244405	ENSG00000116977
NFE2L2	LGALS8	0.12057752681296302	1	ENSG00000116044	ENSG00000116977
TP73	LGALS8-AS1	0.0266061135179422	1	ENSG00000078900	ENSG00000223776
BARHL1	LGALS8-AS1	-0.0189670675414534	1	ENSG00000125492	ENSG00000223776
FUBP1	HEATR1	0.0361080365546953	1	ENSG00000162613	ENSG00000119285
KLF3	HEATR1	-0.0166394539328635	1	ENSG00000109787	ENSG00000119285
VSX1	HEATR1	0.055251311831947397	1	ENSG00000100987	ENSG00000119285
IRF4	ACTN2	0.17756248370797698	1	ENSG00000137265	ENSG00000077522
ZFX	ACTN2	-0.18700014672590196	1	ENSG00000005889	ENSG00000077522
ETS2	MTR	-0.018843505626575999	1	ENSG00000157557	ENSG00000116984
TP73	MTR	-0.016049120659402002	1	ENSG00000078900	ENSG00000116984
NFAT5	RP11-182B22.2	0.055425458633435801	0	ENSG00000102908	ENSG00000226498
IRF4	RYR2	0.062969680602290606	1	ENSG00000137265	ENSG00000198626
BCL11A	RYR2	0.059720448305247302	1	ENSG00000119866	ENSG00000198626
VSX1	RYR2	-0.12925961217690199	1	ENSG00000100987	ENSG00000198626
SPIB	RN7SKP195	0.0110900270103713	0	ENSG00000269404	ENSG00000252396
PLAG1	RN7SKP195	0.021681274679154299	0	ENSG00000181690	ENSG00000252396
EHF	MIR4428	0.0043795622042842207	0	ENSG00000135373	ENSG00000266262
EHF	RP11-193H5.1	0.0231647657214594	1	ENSG00000135373	ENSG00000237250
PLAG1	RP11-193H5.1	0.052591765453376502	1	ENSG00000181690	ENSG00000237250
SPDEF	RP11-193H5.1	-0.020168900502078198	1	ENSG00000124664	ENSG00000237250
EHF	ZP4	0.040563099246685101	0	ENSG00000135373	ENSG00000116996
FOXG1	MTRNR2L11	0.047980132965036199	0	ENSG00000176165	ENSG00000270188
CLOCK	MTRNR2L11	-0.16299891554614901	0	ENSG00000134852	ENSG00000270188
EHF	RP11-193H5.5	0.046193143525137197	0	ENSG00000135373	ENSG00000232154
SPIB	RP11-193H5.5	0.061688960075405502	0	ENSG00000269404	ENSG00000232154
EHF	MTND6P15	0.084082988916308707	0	ENSG00000135373	ENSG00000225723
SPI1	MTND6P15	0.043463480051675898	0	ENSG00000066336	ENSG00000225723
EHF	MTND5P18	0.18942783469560898	0	ENSG00000135373	ENSG00000227860
SPIB	MTND5P18	0.027085584546873501	0	ENSG00000269404	ENSG00000227860
FOXG1	MTND5P18	0.123780186547285	0	ENSG00000176165	ENSG00000227860
EHF	LINC01139	0.010419162785892101	0	ENSG00000135373	ENSG00000215808
SOX7	LINC01139	0.033825692146939	0	ENSG00000171056	ENSG00000215808
EHF	RP11-177F15.1	0.022327628188141199	0	ENSG00000135373	ENSG00000231877
EHF	CHRM3	0.085032452508435594	1	ENSG00000135373	ENSG00000133019
IRF4	CHRM3	0.113675947209262	1	ENSG00000137265	ENSG00000133019
SPIB	CHRM3	0.038375319140188199	1	ENSG00000269404	ENSG00000133019
SPI1	CHRM3	0.072621684083698096	1	ENSG00000066336	ENSG00000133019
EHF	CHRM3-AS2	0.055620178902880103	0	ENSG00000135373	ENSG00000233355
IRF4	CHRM3-AS2	0.027878838892564001	0	ENSG00000137265	ENSG00000233355
EHF	RP11-438O11.1	0.039676493480198999	0	ENSG00000135373	ENSG00000215805
CTCFL	RP11-438O11.1	0.012263381256591099	0	ENSG00000124092	ENSG00000215805
SPIB	FMN2	0.091702328215640394	0	ENSG00000269404	ENSG00000155816
PAX7	FMN2	0.087878134254239099	0	ENSG00000009709	ENSG00000155816
EHF	RP11-567G24.1	0.049322262324418699	0	ENSG00000135373	ENSG00000228818
SPDEF	ADH5P3	-0.019291660353007601	0	ENSG00000124664	ENSG00000223694
EHF	GREM2	0.031983928385466799	0	ENSG00000135373	ENSG00000180875
SPIB	GREM2	0.120227656722231	0	ENSG00000269404	ENSG00000180875
SPDEF	GREM2	-0.040167567111356897	0	ENSG00000124664	ENSG00000180875
EHF	RGS7	0.049795001752935303	0	ENSG00000135373	ENSG00000182901
EHF	HNRNPA1P42	0.019112820645001902	0	ENSG00000135373	ENSG00000233615
NR5A2	FH	0.074059926808127799	1	ENSG00000116833	ENSG00000091483
ESRRB	FH	0.053838121553407697	1	ENSG00000119715	ENSG00000091483
SP2	KMO	-0.089528073207801304	1	ENSG00000167182	ENSG00000117009
IRF7	OPN3	-0.0095650214494101913	1	ENSG00000185507	ENSG00000054277
CLOCK	CHML	0.10065162759000999	0	ENSG00000134852	ENSG00000203668
EHF	WDR64	0.016174657678851501	0	ENSG00000135373	ENSG00000162843
PAX7	WDR64	0.047505280728319298	0	ENSG00000009709	ENSG00000162843
PAX7	RP11-553N16.1	0.052092247580804198	0	ENSG00000009709	ENSG00000229022
BCL11A	EXO1	0.0394853747388028	1	ENSG00000119866	ENSG00000174371
SPDEF	BECN1P1	-0.013230411969342101	0	ENSG00000124664	ENSG00000196289
PAX7	BECN1P1	0.052654536361316298	0	ENSG00000009709	ENSG00000196289
MEF2C	MAP1LC3C	0.014254471868678301	1	ENSG00000081189	ENSG00000197769
POU4F1	MAP1LC3C	0.260066071912533	1	ENSG00000152192	ENSG00000197769
IRF4	TUBB8P6	0.086064224300873696	0	ENSG00000137265	ENSG00000224625
SPIB	TUBB8P6	0.031508349664252401	0	ENSG00000269404	ENSG00000224625
PLAG1	TUBB8P6	0.015992519053992599	0	ENSG00000181690	ENSG00000224625
SPDEF	RP11-323D18.5	-0.024949897637593501	0	ENSG00000124664	ENSG00000277099
EHF	PLD5	0.14105510259106199	1	ENSG00000135373	ENSG00000180287
PLAG1	PLD5	0.084039633697975	1	ENSG00000181690	ENSG00000180287
SPDEF	PLD5	-0.0286039307549633	1	ENSG00000124664	ENSG00000180287
EHF	RP11-561I11.3	0.0185615454734273	0	ENSG00000135373	ENSG00000224525
SPIB	RP11-561I11.3	0.015376803813743999	0	ENSG00000269404	ENSG00000224525
SPDEF	RP11-561I11.3	-0.009396800949014841	0	ENSG00000124664	ENSG00000224525
RFX5	LINC01347	0.025550166435175801	0	ENSG00000143390	ENSG00000214837
NFYA	CEP170	-0.052095191185004601	1	ENSG00000001167	ENSG00000143702
SP2	CEP170	-0.046138549995323699	1	ENSG00000167182	ENSG00000143702
TFDP1	CEP170	-0.0114281349598078	1	ENSG00000198176	ENSG00000143702
ZNF143	CEP170	-0.013336410787711002	1	ENSG00000166478	ENSG00000143702
HOXA1	SDCCAG8	0.063874780056867794	1	ENSG00000105991	ENSG00000054282
MECOM	SDCCAG8	0.062478180721253503	1	ENSG00000085276	ENSG00000054282
HOXC6	SDCCAG8	-0.0231181405237771	1	ENSG00000197757	ENSG00000054282
VENTX	AKT3	-0.094062513770537606	1	ENSG00000151650	ENSG00000117020
ETS2	AKT3	-0.069733228258072905	1	ENSG00000157557	ENSG00000117020
ETS2	RP11-269F20.1	-0.081005749829160895	0	ENSG00000157557	ENSG00000236031
NFE2L1	AKT3-IT1	-0.0248138818037461	0	ENSG00000082641	ENSG00000228939
FOXD1	AKT3-IT1	-0.070942826535258394	0	ENSG00000251493	ENSG00000228939
EHF	RP11-278H7.1	0.032108017804351498	1	ENSG00000135373	ENSG00000226828
IRF4	RP11-278H7.1	0.0096050058223248209	1	ENSG00000137265	ENSG00000226828
SOX7	RP11-278H7.1	0.11355110094315302	1	ENSG00000171056	ENSG00000226828
VSX1	RP11-278H7.1	-0.033871693443549199	1	ENSG00000100987	ENSG00000226828
ZIC1	ZBTB18	0.062291739458999996	1	ENSG00000152977	ENSG00000179456
EHF	RP11-278H7.5	0.0146209989645358	0	ENSG00000135373	ENSG00000279774
NANOG	C1orf100	0.029695347589990099	1	ENSG00000111704	ENSG00000173728
CTCF	ADSS	-0.0033345129050595399	1	ENSG00000102974	ENSG00000035687
NFATC1	ADSS	0.033202601954562996	1	ENSG00000131196	ENSG00000035687
